author_id,author,external_author_id,account_type,account_category,new_june_2018,congress_2017_id,in_congress_2017,in_congress_2018
MoscowEconomy,MoscowEconomy,851440000000000000,Russian,NonEnglish,True,,False,True
mosoblstalker,mosoblstalker,2190406878,Russian,NonEnglish,False,2190406878,True,True
MotherlandR,MotherlandR,2514970454,Russian,NonEnglish,False,2514970454,True,True
Motreha,Motreha,774253807,Russian,NonEnglish,True,,False,True
mr_clampin,mr_clampin,2541945841,Hashtager,HashtagGamer,False,2541945841,True,True
mrclydepratt,mrclydepratt,1768259989,left,LeftTroll,False,1768259989,True,True
mrjacksjackson,mrjacksjackson,1622896880,Right,RightTroll,True,,False,True
MrMoraan,MrMoraan,1517678892,left,LeftTroll,False,1517678892,True,True
mrMustachee1278970627,mrMustachee,1278970627,Right,RightTroll,False,3052569690,True,True
mrMustachee3052569690,mrMustachee,3052569690,Right,RightTroll,False,3052569690,True,True
MrServelat,MrServelat,2519246716,Russian,NonEnglish,False,2519246716,True,True
mrt_evrt,mrt_evrt,3075343273,Right,RightTroll,False,3075343273,True,True
msbrendareeves,msbrendareeves,4481711117,German,NonEnglish,False,4481711117,True,True
MsHeathOwens,MsHeathOwens,1652457685,Right,RightTroll,False,1652457685,True,True
MsM0re,MsM0re,2547539571,Russian,NonEnglish,False,2547539571,True,True
mtthsberger,mtthsberger,718000000000000000,German,NonEnglish,False,718340894529822720,True,True
MuenchenBote,MuenchenBote,734000000000000000,German,NonEnglish,False,733580887653158912,True,True
muhammadhuss69,muhammadhuss69,3937353202,?,Unknown,False,3937353202,True,True
MuhammadMusa23,MuhammadMusa23,2189501756,Arabic,NonEnglish,True,,False,True
muhammadsadiqi4,muhammadsadiqi4,3971873116,German,NonEnglish,False,3971873116,True,True
muhmuhsal1,muhmuhsal1,3971585823,?,Unknown,False,3971585823,True,True
MuhRashMuh,MuhRashMuh,1949612545,Russian,NonEnglish,False,1949612545,True,True
Muhsadig,Muhsadig,2257832792,Russian,NonEnglish,False,2257832792,True,True
muhsansins,muhsansins,3053424600,Arabic,NonEnglish,True,,False,True
mupu26,mupu26,843000000000000000,?,Unknown,False,843352900592156672,True,True
muravickiyy,muravickiyy,3079503779,Russian,NonEnglish,False,3079503779,True,True
MusaabJuvylyn,MusaabJuvylyn,844000000000000000,?,Unknown,False,843539878738452480,True,True
musallimmahmud1,musallimmahmud1,3971908720,German,NonEnglish,False,3971908720,True,True
musamuhmuh,musamuhmuh,2245684130,Russian,NonEnglish,True,,False,True
MUSLIMS_IN_USA,MUSLIMS_IN_USA,4795201707,left,LeftTroll,False,4795201707,True,True
muzaamura,muzaamura,204279384,Russian,NonEnglish,False,,False,True
mwiqcen,mwiqcen,2545365862,Russian,NonEnglish,False,2545365862,True,True
MWoodsLW,MWoodsLW,4484152529,German,NonEnglish,False,4484152529,True,True
mx_jt,mx_jt,2419243809,Russian,NonEnglish,True,,False,True
mygaprince,mygaprince,2426474146,Russian,NonEnglish,True,,False,True
myquicksilver,myquicksilver,2572536041,Russian,NonEnglish,False,2572536041,True,True
MyroMyra,MyroMyra,4447663817,German,NonEnglish,False,4447663817,True,True
myrrv13,myrrv13,2260562516,Russian,NonEnglish,True,,False,True
mysoulaches,mysoulaches,2447606804,Russian,NonEnglish,True,,False,True
mysunnysun,mysunnysun,2257619514,Russian,NonEnglish,True,,False,True
n1tegrl,n1tegrl,2257188913,Russian,NonEnglish,True,,False,True
nadenkaavdeeva,nadenkaavdeeva,2238181819,Russian,NonEnglish,True,,False,True
nagib_saleh,nagib_saleh,3092521156,Arabic,NonEnglish,False,3092521156,True,True
NanaJDawson,NanaJDawson,1693230968,Hashtager,HashtagGamer,False,1693230968,True,True
nana_lama,nana_lama,2525491683,Russian,NonEnglish,False,2525491683,True,True
nasimmalik993,nasimmalik993,4703676375,left,LeftTroll,True,,False,True
nastanufrieva,nastanufrieva,3079619361,Russian,NonEnglish,False,3079619361,True,True
nasty_grach,nasty_grach,2512426473,Russian,NonEnglish,True,,False,True
nataliakudrova,nataliakudrova,2532925829,Russian,NonEnglish,True,,False,True
Natalia_LegalAd,Natalia_LegalAd,2532699491,Russian,NonEnglish,True,,False,True
natali_beast,natali_beast,2588942904,Russian,NonEnglish,False,2588942904,True,True
NataliPetrick,NataliPetrick,2255484932,Russian,NonEnglish,True,,False,True
NatalyVasuhnova,NatalyVasuhnova,2544962141,Russian,NonEnglish,True,,False,True
natashapavlovaa,natashapavlovaa,2442379845,Russian,NonEnglish,False,,False,True
nataturn,nataturn,3098232473,left,LeftTroll,False,3098232473,True,True
Nath_Alma_z,Nath_Alma_z,1679045701,Right,RightTroll,False,1679045701,True,True
NathalyApodaca,NathalyApodaca,1529997234,Right,RightTroll,False,1529997234,True,True
nathareid,nathareid,2533496046,Koch,Fearmonger,False,2533496046,True,True
NatPolNews,NatPolNews,2951539528,Right,RightTroll,False,2951539528,True,True
nattaTrT,nattaTrT,889000000000000000,Right,RightTroll,False,888636442397769728,True,True
NazzzGulyakov,NazzzGulyakov,2516307789,Russian,NonEnglish,False,2516307789,True,True
ncentsStal,ncentsStal,2526417725,Russian,NonEnglish,False,2526417725,True,True
Ndr_Bolozyb,Ndr_Bolozyb,2471840283,Russian,NonEnglish,False,2471840283,True,True
NegroKeedy,NegroKeedy,843000000000000000,?,Unknown,False,843300539093991424,True,True
NehemiahX,NehemiahX,1685229229,left,LeftTroll,False,1685229229,True,True
Neme_si,Neme_si,1711694786,Russian,NonEnglish,True,,False,True
NemovVova,NemovVova,3081249916,Russian,NonEnglish,False,3081249916,True,True
nenadobanit,nenadobanit,2433520421,Russian,NonEnglish,True,,False,True
Never2MuchBass,Never2MuchBass,3074049798,Koch,Fearmonger,True,,False,True
NeverLieT0Me,NeverLieT0Me,3092285206,news,NewsFeed,False,3092285206,True,True
nevichenko,nevichenko,3053463958,?,Unknown,False,3053463958,True,True
NevnovPR,NevnovPR,2231059909,Russian,NonEnglish,True,,False,True
nevnov_ru,nevnov_ru,1930747698,Russian,NonEnglish,False,1930747698,True,True
nevnovru,nevnovru,932617000000000000,Russian,NonEnglish,False,,False,True
new_ageofmee,new_ageofmee,2233551757,Russian,NonEnglish,False,2233551757,True,True
NewarkVoice,NewarkVoice,3091936475,local,NewsFeed,False,3091936475,True,True
new_inf0rm,new_inf0rm,4761896475,Russian,NonEnglish,False,4761896475,True,True
NewOrleansON,NewOrleansON,2530830345,local,NewsFeed,False,2530830345,True,True
News24en,News24en,944658000000000000,news,NewsFeed,True,,False,True
NewspeakDaily,NewspeakDaily,2928870434,news,NewsFeed,False,2928870434,True,True
NewsPyongyang,NewsPyongyang,852000000000000000,Russian,NonEnglish,False,852131561231273984,True,True
newYahshuah,newYahshuah,925521000000000000,?,Unknown,True,,False,True
NewYorkDem,NewYorkDem,4264820295,left,LeftTroll,False,4264820295,True,True
NeznKate,NeznKate,2233323512,Russian,NonEnglish,True,,False,True
niccolobrilla,niccolobrilla,3059376181,Right,RightTroll,False,3059376181,True,True
_NickLuna_,_NickLuna_,1649967228,Right,RightTroll,False,1649967228,True,True
_Nickulya,_Nickulya,2545302177,Russian,NonEnglish,True,,False,True
nickzlobin,nickzlobin,2583373890,Russian,NonEnglish,False,2583373890,True,True
NightGetsLonger,NightGetsLonger,1649978522,?,Unknown,False,1649978522,True,True
nikaafanchik,nikaafanchik,2438696727,Russian,NonEnglish,True,,False,True
NikaFast,NikaFast,772081711,Russian,NonEnglish,False,772081711,True,True
nik__angela,nik__angela,1706434206,Russian,NonEnglish,True,,False,True
NIKANNika,NIKANNika,1657987140,Russian,NonEnglish,False,1657987140,True,True
nikita_baglaev,nikita_baglaev,3121141072,Russian,NonEnglish,False,3121141072,True,True
nikita_zal,nikita_zal,2538677278,Russian,NonEnglish,False,2538677278,True,True
Nikitinhydtihin,Nikitinhydtihin,2786182784,Russian,NonEnglish,False,2786182784,True,True
NikKiriushin,NikKiriushin,2316139403,Russian,NonEnglish,False,2316139403,True,True
nikolaevni,nikolaevni,2208128492,Russian,NonEnglish,False,2208128492,True,True
Nikola_holahola,Nikola_holahola,2259356850,Russian,NonEnglish,False,2259356850,True,True
NikolaiZagaid,NikolaiZagaid,2410547836,Russian,NonEnglish,True,,False,True
NikolaKalinov,NikolaKalinov,2573430607,Russian,NonEnglish,False,2573430607,True,True
Nikolay_lev,Nikolay_lev,2433503284,Russian,NonEnglish,True,,False,True
NikolayVakhrush,NikolayVakhrush,2532488079,Russian,NonEnglish,False,2532488079,True,True
nikschehov,nikschehov,2578498428,Russian,NonEnglish,True,,False,True
nik_vasiliy,nik_vasiliy,3092319957,Russian,NonEnglish,False,3092319957,True,True
nini__2014,nini__2014,2250517044,Russian,NonEnglish,False,2250517044,True,True
nini_711,nini_711,2539031489,Russian,NonEnglish,False,2539031489,True,True
NinokStrange,NinokStrange,2454612887,Russian,NonEnglish,True,,False,True
NinonDerrien,NinonDerrien,838000000000000000,French,NonEnglish,False,837612164244365312,True,True
nisanurceran20,nisanurceran20,4703967358,left,LeftTroll,True,,False,True
nj_blacknews,nj_blacknews,4233777387,left,LeftTroll,False,4233777387,True,True
NKeerpen,NKeerpen,865000000000000000,?,Unknown,False,864899024968704000,True,True
nkira1,nkira1,2381495328,Russian,NonEnglish,True,,False,True
nnTummin,nnTummin,2527213294,Russian,NonEnglish,True,,False,True
NoakSalvan,NoakSalvan,3070597644,?,Unknown,False,3070597644,True,True
NoJonathonNo,NoJonathonNo,1518857420,left,LeftTroll,False,1518857420,True,True
nolnaoou,nolnaoou,2388377392,Russian,NonEnglish,True,,False,True
Nomo_Tunes,Nomo_Tunes,2784202705,?,Unknown,False,2784202705,True,True
nonnaisaeva,nonnaisaeva,2422321000,Russian,NonEnglish,True,,False,True
Nonnn_Stop,Nonnn_Stop,2407451097,Russian,NonEnglish,False,2407451097,True,True
Noorad_Din,Noorad_Din,2262748765,Russian,NonEnglish,True,,False,True
NorberdtWeger,NorberdtWeger,751000000000000000,German,NonEnglish,False,750697678787444736,True,True
NoreeGoldman,NoreeGoldman,846000000000000000,?,Unknown,False,845851331474718720,True,True
norman_hooper,norman_hooper,2540685060,Koch,Fearmonger,False,2540685060,True,True
NotBallinYet,NotBallinYet,1623062953,left,LeftTroll,False,1623062953,True,True
nothing8special,nothing8special,1668450404,Right,RightTroll,True,,False,True
NotMyHeritage,NotMyHeritage,712000000000000000,left,LeftTroll,False,712473051384979456,True,True
Not_MyHeritage,Not_MyHeritage,748142000000000000,left,LeftTroll,True,,False,True
NotRitaHart,NotRitaHart,2496599688,Hashtager,HashtagGamer,False,2496599688,True,True
notyourlilly,notyourlilly,1663150172,?,Unknown,False,1663150172,True,True
NovostiArkh,NovostiArkh,743705000000000000,Russian,NonEnglish,True,,False,True
NovostiAstrhn,NovostiAstrhn,3805314857,Russian,NonEnglish,False,3805314857,True,True
NovostiBarnaul,NovostiBarnaul,3802471162,Russian,NonEnglish,True,,False,True
NovostiCheb,NovostiCheb,701000000000000000,Russian,NonEnglish,False,701414038874546176,True,True
NovostiChel,NovostiChel,2543692403,Russian,NonEnglish,True,,False,True
NovostiCrimea,NovostiCrimea,2648734430,Russian,NonEnglish,True,,False,True
NovostiDamask,NovostiDamask,3824403809,Russian,NonEnglish,False,3824403809,True,True
NovostiDC,NovostiDC,708000000000000000,Russian,NonEnglish,False,708345918555344896,True,True
NovostiDyumin,NovostiDyumin,802000000000000000,Russian,NonEnglish,False,802136938492923904,True,True
NovostiEkb,NovostiEkb,2533364158,Russian,NonEnglish,True,,False,True
NovostiHbrvsk,NovostiHbrvsk,3803336416,Russian,NonEnglish,True,,False,True
NovostiIrkutsk,NovostiIrkutsk,3802709296,Russian,NonEnglish,False,3802709296,True,True
NovostiIzhevsk,NovostiIzhevsk,3802092989,Russian,NonEnglish,False,,False,True
NovostiKadyrov,NovostiKadyrov,802000000000000000,Russian,NonEnglish,False,802118083196420096,True,True
NovostiKemerovo,NovostiKemerovo,3805021534,Russian,NonEnglish,True,,False,True
NovostiKirov,NovostiKirov,3716869818,Russian,NonEnglish,False,3716869818,True,True
NovostiKlngrd,NovostiKlngrd,3717196514,Russian,NonEnglish,True,,False,True
NovostiKrsndr,NovostiKrsndr,3771665775,Russian,NonEnglish,True,,False,True
NovostiKrsnrsk,NovostiKrsnrsk,3676820373,Russian,NonEnglish,True,,False,True
NovostiKstrm,NovostiKstrm,4025422684,Russian,NonEnglish,False,4025422684,True,True
NovostiKzn,NovostiKzn,2573726278,Russian,NonEnglish,True,,False,True
NovostiLavrov,NovostiLavrov,802000000000000000,Russian,NonEnglish,False,802112517212409856,True,True
NovostiLipeck,NovostiLipeck,3716889374,Russian,NonEnglish,False,3716889374,True,True
NovostiMhchkl,NovostiMhchkl,3804019108,Russian,NonEnglish,True,,False,True
NovostiMinska,NovostiMinska,854687000000000000,Russian,NonEnglish,True,,False,True
NovostiMsk,NovostiMsk,2527472164,Russian,NonEnglish,True,,False,True
NovostiNabChel,NovostiNabChel,701000000000000000,Russian,NonEnglish,False,701386398629306368,True,True
NovostiNN,NovostiNN,2573933721,Russian,NonEnglish,True,,False,True
NovostiNovgorod,NovostiNovgorod,889000000000000000,Russian,NonEnglish,False,889485917525856256,True,True
NovostiNsk,NovostiNsk,2518710111,Russian,NonEnglish,True,,False,True
NovostiNvkznck,NovostiNvkznck,3804770416,Russian,NonEnglish,False,3804770416,True,True
NovostiOmska,NovostiOmska,2574563383,Russian,NonEnglish,True,,False,True
NovostiOrnbrg,NovostiOrnbrg,3804542548,Russian,NonEnglish,True,,False,True
NovostiPenza,NovostiPenza,3805763416,Russian,NonEnglish,False,3805763416,True,True
NovostiPermi,NovostiPermi,3729867851,Russian,NonEnglish,True,,False,True
NovostiPutin,NovostiPutin,802000000000000000,Russian,NonEnglish,False,802094868910764032,True,True
NovostiRnD,NovostiRnD,2526041465,Russian,NonEnglish,True,,False,True
Novosti_Ryazan,Novosti_Ryazan,3805170316,Russian,NonEnglish,True,,False,True
NovostiSaratov,NovostiSaratov,3751751536,Russian,NonEnglish,False,3751751536,True,True
NovostiShoigu,NovostiShoigu,802000000000000000,Russian,NonEnglish,False,802131462388613120,True,True
NovostiSktvkr,NovostiSktvkr,889000000000000000,Russian,NonEnglish,False,889464312993112064,True,True
NovostiSmr,NovostiSmr,2481527106,Russian,NonEnglish,True,,False,True
novosti_sochi,novosti_sochi,701401000000000000,Russian,NonEnglish,True,,False,True
NovostiSPb,NovostiSPb,508761973,Russian,NonEnglish,True,,False,True
NovostiStavrop,NovostiStavrop,701000000000000000,Russian,NonEnglish,False,701422247634935808,True,True
NovostiToliatti,NovostiToliatti,3772167735,Russian,NonEnglish,False,3772167735,True,True
NovostiTomsk,NovostiTomsk,3715020324,Russian,NonEnglish,False,3715020324,True,True
NovostiTumeni,NovostiTumeni,3801877816,Russian,NonEnglish,False,3801877816,True,True
NovostiUf,NovostiUf,2578890822,Russian,NonEnglish,True,,False,True
NovostiUl,NovostiUl,3802994853,Russian,NonEnglish,False,3802994853,True,True
NovostiVldvstk,NovostiVldvstk,3803556436,Russian,NonEnglish,True,,False,True
NovostiVolga,NovostiVolga,3749844202,Russian,NonEnglish,True,,False,True
NovostiVolodin,NovostiVolodin,802000000000000000,Russian,NonEnglish,False,802125652946194432,True,True
NovostiVrnezh,NovostiVrnezh,3730143868,Russian,NonEnglish,True,,False,True
NovostiYa,NovostiYa,3803674877,Russian,NonEnglish,False,3803674877,True,True
NovostiYarsl,NovostiYarsl,837000000000000000,Russian,NonEnglish,False,836560946042650624,True,True
N_Silin1,N_Silin1,852487000000000000,Russian,NonEnglish,True,,False,True
nucolewp2000,nucolewp2000,2430473357,Russian,NonEnglish,False,2430473357,True,True
nyan_meow_meow,nyan_meow_meow,1443766015,Russian,NonEnglish,False,1443766015,True,True
nyusiarussia,nyusiarussia,2423239535,Russian,NonEnglish,True,,False,True
OaklandOnline,OaklandOnline,3074013672,local,NewsFeed,False,3074013672,True,True
ocimnocxi,ocimnocxi,2515257329,Russian,NonEnglish,False,2515257329,True,True
ODanny_TheBoy,ODanny_TheBoy,1687803846,Right,RightTroll,True,,False,True
OdessaNews24,OdessaNews24,855000000000000000,Russian,NonEnglish,False,854638303634755584,True,True
OdinecSasha,OdinecSasha,2417297571,Russian,NonEnglish,False,2417297571,True,True
odinostanus,odinostanus,2540530565,Russian,NonEnglish,False,2540530565,True,True
oeterPri,oeterPri,2424447171,Russian,NonEnglish,True,,False,True
OGDeandre,OGDeandre,1856828959,left,LeftTroll,False,1856828959,True,True
OH_Frida,OH_Frida,2536836075,Spanish,NonEnglish,False,2536836075,True,True
Oh_misspizza,Oh_misspizza,1690967822,Russian,NonEnglish,True,,False,True
OhMyGodKoval,OhMyGodKoval,2276657636,Russian,NonEnglish,True,,False,True
ohohahas,ohohahas,1592181703,Right,RightTroll,False,1592181703,True,True
OhReallyAshley,OhReallyAshley,3075881821,Right,RightTroll,True,,False,True
oi_dicko,oi_dicko,844000000000000000,?,Unknown,False,843517051448844288,True,True
oilugii69i,oilugii69i,2399308613,Russian,NonEnglish,True,,False,True
old_new_policy,old_new_policy,2805472723,Russian,NonEnglish,False,2805472723,True,True
_Oleg_Eremeev,_Oleg_Eremeev,895000000000000000,Russian,NonEnglish,False,895257961387446272,True,True
oleg_evdokimov_,oleg_evdokimov_,3081208817,Russian,NonEnglish,False,3081208817,True,True
olegIdmitrenko,olegIdmitrenko,2432365864,Russian,NonEnglish,True,,False,True
OlegMusAlfeev,OlegMusAlfeev,2539063209,Russian,NonEnglish,False,2539063209,True,True
olenenock,olenenock,2521608975,Russian,NonEnglish,True,,False,True
olesyaudina,olesyaudina,2574212177,Russian,NonEnglish,True,,False,True
olga_bekher,olga_bekher,1723204580,Russian,NonEnglish,False,1723204580,True,True
olgamorozovamsk,olgamorozovamsk,2543205364,Russian,NonEnglish,True,,False,True
Olivia1Gb,Olivia1Gb,3090453569,Right,RightTroll,True,,False,True
OliviaDWarren,OliviaDWarren,1649719753,left,LeftTroll,False,1649719753,True,True
oliwaalert,oliwaalert,2605700679,?,Unknown,True,,False,True
Olllll_llllie,Olllll_llllie,1665650106,Right,RightTroll,False,1665650106,True,True
OlyaBolsh,OlyaBolsh,2482128332,Russian,NonEnglish,True,,False,True
olyalegend,olyalegend,2424714407,Russian,NonEnglish,True,,False,True
omarhattab2281,omarhattab2281,3937514777,German,NonEnglish,True,,False,True
Omar_Mansuri_1,Omar_Mansuri_1,4725859113,left,LeftTroll,False,4725859113,True,True
OneLoveUnicorns,OneLoveUnicorns,2535553027,?,Unknown,True,,False,True
OneMightyFish,OneMightyFish,1715190968,left,LeftTroll,False,1715190968,True,True
OnlineCleveland,OnlineCleveland,2753146444,local,NewsFeed,False,2753146444,True,True
OnlineGomel,OnlineGomel,855000000000000000,Russian,NonEnglish,False,854693049888387072,True,True
OnlineMemphis,OnlineMemphis,2570017414,local,NewsFeed,False,2570017414,True,True
OooonlyOne,OooonlyOne,2438338479,Russian,NonEnglish,False,2438338479,True,True
ooops_vatnik,ooops_vatnik,2431463259,Russian,NonEnglish,True,,False,True
operator_SO,operator_SO,2516241544,Russian,NonEnglish,True,,False,True
